city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
 ???,   ?? ?????? ,????,999,0,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1100,"????? ?? ??????? ???? ??????
????????? :
???? ????? ????? ?? ???? ?????? ???? ? ?????
?????? : ?? ???? ???? ???? ???? ?????
????? ???? ?????
???? 
?????? 
????
 ????????  ???? ?????? ?????? 2 ?????
 ??????? ????? ?????? 1 ?????

??????? :
 ??? ??????..."
 ???,   ?? ??????? ,???,250,4,5,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,1,65000,"????????:
???? ??????? ???? ?????? ???? ???????? ??? ???? ????? ???? ?????? ???? ?????? ?????? ????? ????? ?????? ???? ????? ????? ????? ? 2 ???? ????
????? ?????? 3 ??? + ???? ??????? ????? ????? ????? ?3 ???? ????
????? ?????? 1 ???? + ???? ????? ?..."
 ???,   ?? ???????? ,????,300,10,5,5,3,1,0,1,1,0,1,0,0,1,0,1,1,0,0,100000,??? ???????  ?? ?? ???????? ????? ?????? ??????? ?? ????? ??? ????? ????????? ??????? ??? ??????? 0541017700 ???? ?? ????? ??????? ???? ?????????? ??? ??????? ???. ???????? ???? ???????
 ???,   ?? ????????? ,???,300,0,7,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,70000,
 ???,   ?? ?????? ,???? ????,350,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2000,"???? ???? ??? ?????? 
? ??? ??? 
? ?????? 
?????? 
??? ??? 
??? ????? ( ???? ? ????? ????? ) 
??? ???? ??? ? ????? ????? ? ???? 


??????? ?????? ????? ?? ???? ??? ????? ?? 

* ???? ??????? ? ??????? ????? ??????? . 
* ???? ?????? . ( ????? ?????? . ..."
 ???,   ?? ????? ,???? ????,892,28,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,170000,"???? ???????? ?????? ????? ????? ???? ?????? ??????? ?????? ?????? ???????  ???? ????? 
????? ???? ???? ????? ???????? ?????? ??????"
 ???,   ?? ?????? ,????,420,6,5,5,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,45000,"??????? ???? ??? ??? ? ????? 
?????? ??????? ???? 512A 
??? ??????? ???????? ?? ??? ? ???? ????? ?????? ??? ????? (?????????? ????? ?????? ? ????? ??????) ?????? ???????? ?????? ??? ?? ??? ??????? ??? ?? ???.
???? ????? ? ????? ???? ???????? ?? ??? (..."
 ???,   ?? ?????? ,????,312,0,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,60000,"???? ????? ???????  ????? ?????? 

?????? ?? ?????? ??? ????? 

????? ???.? ??? ???? ?? 
???? ?????? 
???? ????? ???? 
???? ???? +????+???? ???? 


+?????? ???? +????? ???? 

???? ????? ???? ??? +???? ????? +?????? ???? +????+?????? ????+??????+?????..."
 ???,   ?? ??????? ,????,220,5,5,5,2,1,0,1,1,1,1,1,0,1,0,1,0,0,0,70000,"??? ??????? ??????
???? ???????? 
?? ??????? ?
????? / 5????? 
?????????? ?? ??? ????? ???? 
????????????/ ???? ????? ????? ????+ ? ????? ???? + ???? ???? ????? ???? ?? ????? ???? ??????? 

?????? ?????/ ?????? ??? ????? ????? 
?? ???? ????? ????????..."
 ???,   ?? ??? ???? ,3 ?????,400,9,7,5,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1,60000,"?????  ? ??????  ? ? ???? ????? ?? ??? ?? ??????? ???? ?? ??????  ?? ?? ??? 
?? ?????? ?? ???"
 ???,   ?? ???? ,????,325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,120000,
 ???,   ?? ????????? ,3 ?????,300,0,5,5,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1300000,"???? ????? ?? ?????????
?????? ??????? ????? ? ???? 
????? ?????
???? ???? + ???? ???? + + ? ???? + ? ???? + ???? +  ???? ?????+ ????? ???? +?????
????? ?????
? ??? + ? ???? + ???? + ?????
?????? 
???? ????? + ???? + ??? ?? ??????? 
??????? / ??? ? 
..."
 ???,   ?? ?????? ,????,600,17,5,4,5,1,1,1,1,0,1,1,1,1,0,0,1,1,0,170000,"????? ????? : 4 ?????? ???? ???? ????? ?????? 

????? ?????? : 3 ??? ??? ?????? ???? ????? ????? 

?????? : ???? ??? ? ???? ???? ???????  

???????? : ????? ????? ????? ? ???? ????"
 ???,   ?? ?????? ,????,150,10,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1000,"???? ????? ?????? ??????? ?????? ??????? ?? ??? ??????? ???? ?????? vip 
???? ?????????? ???? ??????? ???? ??? ?????? ???? ???? ??????? ????? ??????? ? ???? ???????? ???? ???????   ??? ???? ??? ??? ????? ???? ???? ???? ? ???? ????? ??? ?????? ?? ????..."
 ???,   ?? ???? ???????? ,???,310,0,6,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,50000,??? ??? ? ???? ??? ??? ????? ????? ????? ???? ?????? ????? ????? ??? ?? ???? ???? ??????? ??????? ???? ??????? ????? ???? ??????? ??????? ???? ????? ????? ???? ??????
 ???,   ?? ?????? ,???,350,4,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250000,"???? ????? ????? ????? ???? 2 ????? ????? ????? ????? ????? ????? 
??? ???? ???? ????? ????? ????? ???? ???? 2 ????? ???? ????? ????? 
????? ????? ??? 4 ??? ??? ???? 3 ????? ???? ????? ??????
?????? ???? ?? ???? ??? ?????? ?? ???? ????? ????? ????? 
..."
 ???,   ?? ??????? ,???,400,5,6,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,65000,"??????? ???? 
???? ????? 
???? ???? 
??? ???? ?????
???? ????????? ?? ?????? 
?????? ?? ????????? 
?? ??? 0566222797"
 ???,   ?? ?????? ,???,1141,0,5,5,2,1,1,1,1,1,1,0,0,1,0,1,1,1,0,170000,"(????!) ????: ???? ??????

 WHATSAPP ???? ?? ??? 0536423285

??? ??? ???? ?? ???? ?? ???? ?????? ???? ?????? ??: ???? ????? ????? ?? ??? ???? ????? ???. ????? ??? ?????? ?????????? ???? ??????? ?????? ?? ?? ?????? 1 ? ?????????? ???????.


????? ????..."
 ???,   ?? ?????? ,???? ????,600,23,5,5,5,1,0,1,1,0,0,1,0,1,0,0,1,0,0,120000,"???????? 
???? ??????? ???? ??? ??? ?????? ?????? 
????? ?? ???? ???? ?????? 
????? ??? ???? ????? ???? ? ??? ?????
?????? ? ????? ????? ???? ???? ????? ???? 
???? ???? ?? ??? ????? 

?????? ??? ???? ???? ????"
 ???,   ?? ???? ???????? ,???? ????,312,17,6,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,1,65000,???? ?????? ?????? ?????? ???? ?? ???? ?????? ????? ???? ?????? ???? ????  ????? ??? ??? ????? ?????? ?? ???  ????? ?????? ?????   ????? ?? ????? ???? ?????   ????? ?????? ???????  ???????  ????? ??????? ?????? ????? ?? ?????? ???? ??? ????? ?? ???? ...
 ???,   ?? ???????? ,????,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,55000,???? ????? ????? ??? ????? ??? ???? ??? ??????? ?????? ?? ??? ?? ?? ???????? ?
 ???,   ?? ?????? ,???,312,0,5,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,60000,"???? ????? ?? ?? ?????? ???????? ?? ?

????? 312 ?????

?????? ?? ???? ?????? ???? ???? ?? ???? ????

???? ????? 3 ??? ??? ???? 3 ????? ????

??????? ???? 1????? ???? ??????

????? 60 ??? ?????

????? 0550951206 ???? ????"
 ???,   ?? ?????? ,????,320,0,6,5,2,1,1,1,1,0,1,1,0,1,0,0,1,1,0,65000,"?????? ???? 
? ?????? ? ?????? ????? ?????"
 ???,   ?? ??????? ,???? ????,450,7,7,5,3,0,1,1,1,0,0,1,0,1,0,0,1,0,0,100000,"??? ???? ????? ????? ??????? ????? ??????? 
????? ???? ?? :-

? ??? 
???? 
 ? ????? 
? ??????  

?????? ???? ?? :-

?????? 
???? 
????
????

?????? ?????? ???"
 ???,   ?? ?????? ,???,290,0,6,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,70000,"???? ????? ??????? ?? ???? ??? ? ??????"
 ???,   ?? ????????? ,???? ????,430,0,6,5,3,1,1,1,0,0,1,0,1,1,0,1,1,1,0,80000,???? ????? ????? ????? ????? ???? ????? ???? ?????? ???????? ??? ?????? ????? ???????  ??? ????? ?????? ????? ??????? ????? ??? ?????? ???? ???? ?????? ?? ????? ???? ????? ????? ????? ???? ???? ????? ????? ?????? ?? ????? ?????? ????? ????????? ?????...
 ???,   ?? ??????? ,???,312,2,6,5,2,0,1,1,1,0,1,1,0,1,0,1,0,1,1,65000,"???? ??????? ????? ??????? ????? ?? ???? ??????? ??????? ??? .
????? ????? . ???? ???? ????? ????? ???? ????? ????? ??????? ???? ????? ????? ?????? .
????? ?????? ???? ??? ????? ????? ???? ??????? ?????? ???? ???? ?????? ????? ????? .
????? ?????? . ..."
 ???,   ?? ?????? ,???,500,3,5,5,5,1,1,1,1,0,0,1,0,1,0,1,1,1,0,250000,"???? ??????? ???? ????? ?????? ??? ?????? ???????: ??????- ???????:3 ????? ????? ????? ????? ?? ???? ??????? ???? 4 ????? ????? ?????? ????? ?? 4 ????? ????? ????? 
?????? ???? ?? ??? 2 ???? ???????? ????? ???? ????? ?????? ??????
*??????? : 05377666..."
 ???,   ?? ?????? ,???,231,0,4,4,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,90000,"??? ?????? .. ??? ????? ?????? ???? ????? ?? ???? ???? ?????? ??? ???? ??????? .. ??????? ?????

?????? ?????:
-	???? ?????????
-	?????? ?????????
-	????? ???? ??????
-	???? ????
??????? ?????:

????? ???????:
-	???? ???? ????? ?? ???? ?????? 
-	????..."
 ???,   ?? ?????? ,????,500,27,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,???? ??????? ????? ????? ?? ??? ??? ???? ????? ???? ?????? ??? ?????? ?? ???? ??? ????
 ???,   ?? ???????? ,????,375,10,5,5,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,120000,"?????? ?? ????????? ??? ??????
???? ??????? ?? ?????? / ???? ?????? 
0508247507
?????? / ?????? ??? ????"
 ???,   ?? ?????? ,????,480,6,7,5,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,130000,???? ??? ????? 9 ??? ?8 ?????? ????? ???? ??????? ????? ????? ????
 ???,   ?? ???? ,????,950,4,7,5,4,1,1,1,1,1,0,0,1,1,0,0,1,0,1,95000,"??????? ??? ???
??? ?????? ???? ?????? ??????? ??????
????? ?????? ?? ???? ???? ???????..
 ????? ???? ?????????..
????? ?????? ?????? 9/5
????? ???? ??? ???????
????? ???? ??????? ??????? ????? ??????
 ?????? ????? ??????...
????? ?????..
?? ???? ???..."
 ???,   ?? ??????? ,???,312,10,3,5,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,60000,"?????? ?? ????????? ??? ??????
???? ??????? ?? ?????? /  ??? ????  
0555845759
?????? / ?????? ??? ????"
 ???,   ?? ??????? ,???? ????,400,2,7,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,220000,????? ??????
 ???,   ?? ?????? ,????,550,7,4,4,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2000,???? ??????? ?????? ??????? ????
 ???,   ?? ??????? ,???? ????,350,10,4,5,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,120000,??? ?????? ?? ?? ??????? ??????? ?????? ????? ???? ???? ????? ???? 20 ????? ?? ??????? ????? ???????
 ???,   ?? ???? ???????? ,???? ????,600,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,95000,???? ?? ???? ??? ???? ???
 ???,   ?? ???? ,???,312,0,5,5,3,0,1,1,1,0,0,1,0,1,1,0,1,1,0,85000,"?????? ???? ??????? 
?????? ?? ??????? 
???????  .. ????? ?? : 
????? ? ???? 
??????  : ????? ?? : ???? ???? + ???? ???? + ???? + ???? + ???? ???? + 3 ?????? . 
????? : ????? ?? 4 ??? + ???? ????? + 3 ?????? + ????? ???? + ????? ??? ???????? 
?????? ..."
 ???,   ?? ?????? ,???,250,3,5,4,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,65000,???? ??? ?? ?? ?????? ????? ?? 5 ??? ????? ????? ????? ????? ?4 ????? ???? ????? ????? ?????? ?????? ???? ????????? ?????? ????? ????? ?????? ????? ?????? ????? ??? ???? ?????? ?????? 40?2 ??????? ????? ???? ????? ??????? ?????? ????? ???? ????? ????...
 ???,   ?? ??????? ,???,980,31,7,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,130000,
 ???,   ?? ?????? ,3 ?????,1600,10,4,5,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,80000,"???? ????? ?????? ????? ??????? ??? ????
???? ?????? ????? ????? ??????
?????? ????? ??????
????? ???
?????? ???? ????? ?? ??? ?????? ????? ???? ?? ???"
 ???,   ?? ???????? ,????,435,9,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,120000,???? ??????? ?? ??? ???? ??? ????? ???????? ???? ???????? ????? ?? ???????? ???? ???? ?????? ?????? https://docdro.id/SF5pdBq
 ???,   ?? ??????? ,????,300,4,3,5,3,1,1,0,1,1,1,1,1,1,1,0,1,1,1,150000,"??? ??????? ??????
?????? ??? ????
3 ??? ??? ??????
3 ??????
5 ????? ????
???? ?????"
 ???,   ?? ?????? ,4 ?????,180,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,150000,
 ???,   ?? ?????? ,???,1111,0,4,4,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1500,???? ? ??? ?????? ???? ??????? ??? ??????? ?1500????? ? ????
 ???,   ?? ?????? ,????,300,4,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,"?????? ???? ??????? 
????? ??????? ????? ??? 
??????? ??? 
???? ?????? ???????? 
????????? ?????? 
????? ?????? ??? + ???? ????? 
+ 2 ?????? + ???? + 2 ???? ???? 
????? ????? 4 ??? ??? ???? ????? + ???? + ???? 
+ ???? ???? ????? + ???? ???? 
+ ???? 
..."
 ???,   ?? ?????? ,???,500,20,7,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,80000,"??? ??????? ????? ??? ?????? ????? ???? 

???? ????? ??? ?????? ???? ??? ??????"
 ???,   ?? ??????? ,???,250,0,5,5,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,80000,??? ????? ???????
 ???,   ?? ?????? ,????,2500,0,5,5,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1700000,?????? ??? ?????? ???? ?? ??? ?????? ????? ????? ?? ??? ?? ???????? ???? ????? ????????? ????? ???? ???? ??? ?????  ???? ????? ?????? ?? ??????? ??? ?? ??? ??? ????? ???? ???? ????? ?? ???? ??????? ????? ?????? ??????? ???????? ???? ??????? ??? 05549...
 ???,   ?? ??????? ,???,250,0,7,5,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,65000,"???? ??????? ?? ?? ??????? 
???? ??????? 
????? 250?
???? ???
????? ????? 4??? ??????? ?????
????? ?????? 4??? ?3?????? ????? 
??????? 3 ??? ??????? 
????? 65??? 
?????? ?????? ??? ????
??????? 0500504291"
 ???,   ?? ???????? ,????,375,5,4,4,4,1,1,0,0,0,1,1,0,1,0,1,0,0,0,100000,"?????? ?? ????????? ??? ??????
???? ??????? ?? ?????? / ???? ?????? 
0508247507"
 ???,   ?? ???????? ,???,400,11,4,5,4,1,1,1,1,0,0,1,0,1,0,1,1,0,0,150000,"??? ????? ?????? ????? ? ???? 
????? ????? ? ?????? ?????? ??? ??? ??????? ?????
????? ?????? ???? ????? ? ? ??? ??? ?????? ?? ?????? ????? ????
?????? ???? ????? ????? ???? ????? ?????
????? ???? ???? ?? ?????"
 ???,   ?? ?????? ,????,500,15,7,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,85000,"?????? ???? ???????  ?????? 
??????? ??? 
???? ?????? 2 
????????? ?????? 
??????? 500 ??? 
???? 25 ????? 
???? ?????  ?? ?? ???? ????? ????? 
????? ?????? ??? + ???? 
+ 3 ?????? + ???? + ???? ???? 
????? ????? 4 ??? ??? + ???? 
+ ???? ?????? ????? +..."
 ???,   ?? ??????? ,????,250,5,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,80000,"??????? ???? ?? ???? ???????? (?? ???????) ???? ??? ??????

????? ??????-
????? ????
????? ????
???? ???? ??????
?????? ???? ????

????? ?????-
3 ??? ???
???? 
??????

??????-
?????? 
??????
???? ?????

?????? ?????? ???? ??????? ???? : 0555013819"
 ???,   ?? ?????? ,4 ?????,170,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,150000,
 ???,   ?? ?????? ,???,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,55000,"??? ?????(?????) ??????? ????? ??????? ??


????? ?????? : ?????? ?????? +???? ???? + ? ????? ????+ ???? ???? ???? ??? ?? ?? ??? +???? ???? (????) +??????


????? ????? : ? ??? ??? + ???? ????? + ? ????? ????....

??????: ???? ????? +???? ???? +??? ?..."
 ???,   ?? ??????? ,????,385,7,7,5,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,250000,"??? ??????? 
????? ???? ???? ???? 
?????? ????? ??? 
???? ??????? ???? 
????? ?????? 
?????? ????? ??????? 
?????? ??????? ?????? 
???? ?????? ??????? 
???? ??? ??? ????"
 ???,   ?? ??????? ,???,800,11,7,5,5,1,1,1,1,0,0,1,1,1,1,0,0,0,1,250000,"???? ???. 4 ???? ??????. ?????? ????? ??? ????? 22 ???? ???? ?????? ?? ????? ???? ??? ??? ????? ??? 
???? ??? ?????? ???? ???? ???? ????? ?????"
 ???,   ?? ??????? ,????,400,3,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,1,0,140000,"?????? ???? ??????? 
??????? ??? 
???? ?????? 4 ????? ???? 
??????? 400 ???
????????? ?????? ?????? 
????? ?????? ??? + 3 ?????? + ???? + ???? ???? 
+ 3 ???? ???? 
????? ????? 4 ??? ??? ????? + ???? 
+ ???? ???? ????? + ???? ???? + ?????? ?????? + ??..."
 ???,   ?? ??????? ,???,360,2,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,110000,"???? ????? ??? 
????? ???? ??? ????? ????? ???? ???? ??? ??? ???? ???
?????? ????? LG ????? 
???? ???? ????
????? ?????? 
???? ????? ?????
????? ???? ?????? ????? 
?? ???? ???????? ???????

???? ????? ????? 5000 ????"
 ???,   ?? ?????? ,???,300,10,7,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000,"?????? ???? ??????? 
??????? ??? 
???? ??????
????????? ?????? 
????? ?????? 2 ?????? + ???? 
+ 2 ???? ???? 
+ ??? + ???? ????? 
????? ????? 3 ??? ??? + ???? 
+ ???? ???? ????? + ???? ???? 
?????? ?????? ????? ??? ??????? 
??????? 50 ??? 
?????? ????..."
 ???,   ?? ????????? ,???,370,5,7,5,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,50000,"??? ?????? ??? ???? ????? ???? ???? ????? ????? ?????? ???? ?????? ????? ??? ??? ?? ???? ???? ??? ?? ????? ???? ???????  ??????? ??????? ??? ?????? 0507477872

????? ????? ?????? :
?? ? ?????? ??? ???? ???? 
??? ???? ????  ??? ????? ????"
 ???,   ?? ??????? ,???,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,60000,"??? ???????

 ?? ?? ??????? ????? ????? ???? ?????? ?????????

*???? ??????? ???? ?? ????? ? ???? ? ???? ????

????? ?? ????? ????? +???? ????? +???? ???? +???? + ???? ?? ???? +??? ? ??? ???+????..."
 ???,   ?? ???? ???????? ,???,280,3,7,5,2,0,1,1,1,0,0,1,0,1,0,1,1,0,1,70000,"??????? ????? ?? ???? ???????? ???? ?????? 

????? ??? ??? ???? ?? ???? ????? ??? ???"
 ???,   ?? ???? ???????? ,????,300,0,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,65000,??????? ???? ????? ???? ????? ????? ?? ???? ???????? ?? ?????? ???? ????? ??????? ???? ?? / ?+966 56 890 3241?
 ???,   ?? ??????? ,????,300,3,5,5,4,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000,"???? ??????? 

?? ???????
???? ?????? ???? 

 #????? _????_???. #???? #????? ??????"
 ???,   ?? ??????? ,???,250,4,5,5,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,100000,"???? ??????? ???? ?????? ???? ???????? ??? ???? ????? ???? ?????? ???? ?????? ?????? ????? ????? ?????? ???? ????? ????? ????? ? 2 ???? ????
????? ?????? 3 ??? + ???? ??????? ????? ????? ????? ?3 ???? ????
????? ?????? 1 ???? + ???? ????? ? 1 ???? ??..."
 ???,   ?? ?????? ,???,350,2,3,4,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2500,"???? ????? ????? ??? ??????? ?????? 
?????? ?????? 
 ????? ????
?? ??? ?????  ???????
 ?????? ?????? ?? ????? ???? ???????? 
 ????? ?????? ?????? ? ?????? ?????? ?????
???? ???
????? ?? ???? ??????????"
 ???,   ?? ?????? ,???,450,0,5,5,4,1,1,1,1,0,0,1,0,1,0,1,0,0,0,80000,"???? ?????? ???? ??? ???????
????? ?? ???? ??? ????  ? ??? ? ???? ? ? ????? ???? ????? ????? ?????
????? ????? ????? ?? ???? ??? ????? ????? ????? ????? ???? ????? ????
??????? ??? ?? ? ??? ?? ????? ???? ????? ????? ???? ???? ???? ?????? ?????? ?????..."
 ???,   ?? ?????? ,???,350,5,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,"??????  ???? ??????? 
??????? ??? ???? ?????? 
????????? ?????? 
??? ???? + 3 ?????? + ???? + 2 ???? ???? 
+ ????? 4 ??? ??? ???? ????? + ???? 
+ ???? ???? ???? ????? ????? 
+ ???? ???? ????? ????? ???? + ???? 
??????? 100 ??? ???? 
??????? ??? ?????..."
 ???,   ?? ???????? ,???,400,5,7,5,5,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000,"?????? ???? ??????? 
??????? ??? 
???? ???????? ?????? ????? ??? ???? ?????? 
????????? ?????? 
????? ?????? 2 ?????? + ???? ???? ??? ?????? 
+ 2 ???? ???? + ???? ???? 
????? ????? 4 ??? ??? 
+ ???? ?????? ????? + ???? ????? + ???? ???? 
+ ???? 
????..."
 ???,   ?? ????????? ,???,660,5,7,5,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,120000,"???? ????? ????? ?????? ???????? ??????? ???? ???? .
??????? ??? ?? ??????? ??????? ????? 120 ???
?????? ???? ?? ???? ??????? ? ???????? ????????"
 ???,   ?? ?????? ,????,500,0,5,5,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,200000,"???? ????? ??? ?????? 
?????? ?? ???? ????? ???????? ????? ??????? 500 ???..

????? ??????: ??????? ? ???? ???? ? ???? ?????? ?? ????? ?????? ??? ????? 

????? ????? :
4 ??? ???  4 ?????? ? ???? 

????? ??????:
???? ????? ? ???? ???? ? ???? ????? ???..."
 ???,   ?? ?????? ,???? ????,600,7,5,5,4,1,1,1,1,1,1,0,0,1,0,0,1,0,0,60000,"???? ??????? ?? ?? ?????? ? ??? ? ???
??????? ???? ???????? ?? 5 ??? ???4 ?????5 ????? ??????? ?????? 16 ?????? ??????? ?????? ??? ?? 6 ????????? ???????? ????????????????????????? ???????????????? 612 ??? ????
???????60  ??? ?? ???"
 ???,   ?? ??????? ,????,660,23,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,180000,???? ????? ???????  ????? ?? ???? ???? ????? ????? ????? ??????? ???? ????? ?? ???? ?? ??? ????
 ???,   ?? ????????? ,???,420,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,50000,"??? ??????? ??? ????? ????? ????? 
????? ??????  ???? ????? ????"
 ???,   ?? ?????? ,???? ????,612,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,60000,"???? ??????? ????????? ?? ?????? ????? ????? ??4 ????? 4 ?????6 ???? ???? ???? ???? ?????? ?????? ??????? ???? 2???? ????? ??? ????
???????
0538274196
0556163219"
 ???,   ?? ?????? ,????,360,7,4,5,2,1,1,1,1,0,1,0,1,1,1,1,0,0,0,150000,"??? ?????/722

??? ?????? / ???? ????? ???????


?????? /  ?? ??????


????????? / ????? ?? 2 ?????? ????? ?????
????? ????? / ??? 4 ??? ???   ?????? ??? ?? ???? ????? ?????  ??????? ??? ?????  ?????  ???????

?????? / ???? ????? ??????? ????? ????  ..."
 ???,   ?? ?????? ,???,350,7,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,120000,"?????? ???? ??????? 
??????? ??? 
???? ?????? ?? ???? ??????  ?? ??? 
????????? ?????? ????? ??????
?????? + ???? + ???? ???? 
????? ????? 3 ??? ???  ???? ?????  + ???? 
+ ???? ???? ????? + ???? ???? + ???? 
???????? ?????? ???? ????? + ?????? ???? 
..."
 ???,   ?? ???????? ,???,350,2,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,120000,"?????? ???? ??????? 
??????? ??? 
???? ???????? 3 
????????? ??????
????? ?????? ??? + 2 ?????? + ???? 
????? ????? 5 ??? ??? ???? + ???? 
+ ???? ??? ??? + ???? 
???????? ?????? ???? ????? ???? + ???? ????
??????? 120 ??? ???? 
??????? ??? ??? ??? ??..."
 ???,   ?? ??????? ,????,325,5,5,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,65000,???? ?? ??? ???? ???? ?????? ??? ?????? ??? ??? ?????? ??????? 0555686826
 ???,   ?? ???????? ,???,400,0,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,1,150000,"?????? ???? ??????? 
??????? ??? 
???? ???????? 
????????? ?????? 
????? ?????? ??? + ???? ?????? 
+ 2 ?????? + ???? + ???? 
????? ????? 4 ??? ??? ???? ????? + ???? 
+ ???? ?????? ????? + ??? ??? + ???? 
???????? ?????? ???? ????? ????? ???? 
+ ???? ..."
 ???,   ?? ?????? ,???,300,0,2,3,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,100000,"??????? ?????? ???......

???? ??? ??????? ?????? ???? ??? ????? ??????? ????? ??????? ?? ?????? ????? ????? ?????? ??????? ?? 3 ??? ????? ????? ?? ???? ??? ?????? ???? ??? ?????? ?? ????? ?????.

??????? ???? ?? 
0507474722
0563030352"
 ???,   ?? ???? ,????,325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,120000,
 ???,   ?? ?????? ,????,750,11,5,2,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,350000,"???? ?????? ??????? ????? ???? ???? ???? ???????? ?????? ????? ???? ???? ??????? ??????? ??????? ????? ??????? ??????? ????? ???? ?? ????? ???? ????? ????? ?????? ???????? 
???? ???????"
 ???,   ?? ???????? ,???,600,9,5,5,5,1,1,1,1,0,1,1,0,1,1,0,0,0,0,150000,"??? ??????? ?? ?? ?????????

*???? ????? 
?? ??? ??????? 
?? ??? ??? ??
 ? ????? ?? ???? ????? ????
 ??... 

????? ????
????? +???? +????? + ??? +???? ???? ?? ????...
?????? ?? ????????? ?????? ??????? ???



    ?????????? /0545557112 ?????? ???"
